DT,TBL_NM,PRD_SE,PRD_DE,C1,C1_NM,ITM_NM,TBL_ID,ITM_ID,ORG_ID,C1_OBJ_NM
118.1,주택시장 소비심리지수,M,2020-03-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.1,주택시장 소비심리지수,M,2020-03-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.2,주택시장 소비심리지수,M,2020-03-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.3,주택시장 소비심리지수,M,2020-03-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.5,주택시장 소비심리지수,M,2020-03-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.5,주택시장 소비심리지수,M,2020-03-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.6,주택시장 소비심리지수,M,2020-03-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.8,주택시장 소비심리지수,M,2020-03-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
98.4,주택시장 소비심리지수,M,2020-03-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.3,주택시장 소비심리지수,M,2020-03-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
92.2,주택시장 소비심리지수,M,2020-03-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
104.6,주택시장 소비심리지수,M,2020-04-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.5,주택시장 소비심리지수,M,2020-04-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.8,주택시장 소비심리지수,M,2020-04-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.7,주택시장 소비심리지수,M,2020-04-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.9,주택시장 소비심리지수,M,2020-04-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.8,주택시장 소비심리지수,M,2020-04-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
98.3,주택시장 소비심리지수,M,2020-04-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.8,주택시장 소비심리지수,M,2020-04-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
101.2,주택시장 소비심리지수,M,2020-04-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.9,주택시장 소비심리지수,M,2020-04-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.4,주택시장 소비심리지수,M,2020-04-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.7,주택시장 소비심리지수,M,2020-04-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
106.2,주택시장 소비심리지수,M,2020-04-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.4,주택시장 소비심리지수,M,2020-04-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.5,주택시장 소비심리지수,M,2020-04-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.3,주택시장 소비심리지수,M,2020-04-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.2,주택시장 소비심리지수,M,2020-04-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
94.8,주택시장 소비심리지수,M,2020-04-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.5,주택시장 소비심리지수,M,2020-04-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
87.7,주택시장 소비심리지수,M,2020-04-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.6,주택시장 소비심리지수,M,2020-05-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.6,주택시장 소비심리지수,M,2020-05-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.2,주택시장 소비심리지수,M,2020-05-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.2,주택시장 소비심리지수,M,2020-05-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.5,주택시장 소비심리지수,M,2020-05-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.6,주택시장 소비심리지수,M,2020-05-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
102.7,주택시장 소비심리지수,M,2020-05-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.3,주택시장 소비심리지수,M,2020-05-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
105.2,주택시장 소비심리지수,M,2020-05-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.5,주택시장 소비심리지수,M,2020-05-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
107.3,주택시장 소비심리지수,M,2020-05-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.3,주택시장 소비심리지수,M,2020-05-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.2,주택시장 소비심리지수,M,2020-05-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.6,주택시장 소비심리지수,M,2020-05-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.0,주택시장 소비심리지수,M,2020-05-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.3,주택시장 소비심리지수,M,2020-05-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
103.8,주택시장 소비심리지수,M,2020-05-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
104.5,주택시장 소비심리지수,M,2020-05-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
131.9,주택시장 소비심리지수,M,2020-05-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
87.5,주택시장 소비심리지수,M,2020-05-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.8,주택시장 소비심리지수,M,2020-06-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
128.4,주택시장 소비심리지수,M,2020-06-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.2,주택시장 소비심리지수,M,2020-06-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.5,주택시장 소비심리지수,M,2020-06-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.7,주택시장 소비심리지수,M,2020-06-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.2,주택시장 소비심리지수,M,2020-06-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.8,주택시장 소비심리지수,M,2020-06-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.7,주택시장 소비심리지수,M,2020-06-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.2,주택시장 소비심리지수,M,2020-06-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
129.1,주택시장 소비심리지수,M,2020-06-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.8,주택시장 소비심리지수,M,2020-06-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.9,주택시장 소비심리지수,M,2020-06-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
121.9,주택시장 소비심리지수,M,2020-06-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.6,주택시장 소비심리지수,M,2020-06-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.8,주택시장 소비심리지수,M,2020-06-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.5,주택시장 소비심리지수,M,2020-06-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.7,주택시장 소비심리지수,M,2020-06-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.8,주택시장 소비심리지수,M,2020-06-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
137.6,주택시장 소비심리지수,M,2020-06-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
92.4,주택시장 소비심리지수,M,2020-06-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.8,주택시장 소비심리지수,M,2020-07-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
130.9,주택시장 소비심리지수,M,2020-07-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
143.3,주택시장 소비심리지수,M,2020-07-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
111.7,주택시장 소비심리지수,M,2020-07-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
127.9,주택시장 소비심리지수,M,2020-07-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.2,주택시장 소비심리지수,M,2020-07-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.4,주택시장 소비심리지수,M,2020-07-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.0,주택시장 소비심리지수,M,2020-07-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.4,주택시장 소비심리지수,M,2020-07-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
125.6,주택시장 소비심리지수,M,2020-07-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.1,주택시장 소비심리지수,M,2020-07-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.9,주택시장 소비심리지수,M,2020-07-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.0,주택시장 소비심리지수,M,2020-07-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
119.5,주택시장 소비심리지수,M,2020-07-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.3,주택시장 소비심리지수,M,2020-07-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
117.3,주택시장 소비심리지수,M,2020-07-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.3,주택시장 소비심리지수,M,2020-07-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.5,주택시장 소비심리지수,M,2020-07-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
153.7,주택시장 소비심리지수,M,2020-07-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.5,주택시장 소비심리지수,M,2020-07-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.8,주택시장 소비심리지수,M,2020-08-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
127.7,주택시장 소비심리지수,M,2020-08-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
135.0,주택시장 소비심리지수,M,2020-08-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
114.2,주택시장 소비심리지수,M,2020-08-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.4,주택시장 소비심리지수,M,2020-08-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
116.9,주택시장 소비심리지수,M,2020-08-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.4,주택시장 소비심리지수,M,2020-08-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
130.9,주택시장 소비심리지수,M,2020-08-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
110.9,주택시장 소비심리지수,M,2020-08-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
124.3,주택시장 소비심리지수,M,2020-08-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
122.9,주택시장 소비심리지수,M,2020-08-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
113.6,주택시장 소비심리지수,M,2020-08-01,K0612,강원도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
112.2,주택시장 소비심리지수,M,2020-08-01,K0613,충청북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.7,주택시장 소비심리지수,M,2020-08-01,K0614,충청남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.4,주택시장 소비심리지수,M,2020-08-01,K0615,전라북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.9,주택시장 소비심리지수,M,2020-08-01,K0616,전라남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
109.4,주택시장 소비심리지수,M,2020-08-01,K0617,경상북도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
108.3,주택시장 소비심리지수,M,2020-08-01,K0618,경상남도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
150.7,주택시장 소비심리지수,M,2020-08-01,k0619,세종특별자치시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
97.8,주택시장 소비심리지수,M,2020-08-01,k0620,제주특별자치도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.7,주택시장 소비심리지수,M,2020-09-01,K01,전국,주택시장소비심리지수,DT_39002_02,T1,390,시도별
126.0,주택시장 소비심리지수,M,2020-09-01,K02,수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
130.2,주택시장 소비심리지수,M,2020-09-01,K0203,서울특별시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.0,주택시장 소비심리지수,M,2020-09-01,K0204,인천광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
125.4,주택시장 소비심리지수,M,2020-09-01,K0205,경기도,주택시장소비심리지수,DT_39002_02,T1,390,시도별
120.9,주택시장 소비심리지수,M,2020-09-01,K06,비수도권,주택시장소비심리지수,DT_39002_02,T1,390,시도별
118.9,주택시장 소비심리지수,M,2020-09-01,K0607,부산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
132.4,주택시장 소비심리지수,M,2020-09-01,K0608,대구광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
115.1,주택시장 소비심리지수,M,2020-09-01,K0609,광주광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
123.0,주택시장 소비심리지수,M,2020-09-01,K0610,대전광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
131.7,주택시장 소비심리지수,M,2020-09-01,K0611,울산광역시,주택시장소비심리지수,DT_39002_02,T1,390,시도별
